property	label	certainty	concept	collection	sources	quid	relation	question	prop_pos	concept_pos	prop_neg	concept_neg	example_pos	example_neg
used_in_cooking	neg	not_certain	rasp	complex	wn_hypernym	5709089a-9105-4650-a582-6e4563d0c409	typical_of_concept	``Used_in_cooking'' is one for the first things which come to mind when I hear ``rasp' because used_in_cooking is one of the typical uses of (a/an) rasp'.	heavy	rock	green	raspberry	``Heavy'' is one for the first things which come to mind when I hear ``rock' because heavy is one of the typical qualities of (a/an) rock'.	``Green'' is one for the first things which come to mind when I hear ``raspberry' because green is one of the typical colors of (a/an) raspberry'.
used_in_cooking	neg	not_certain	rasp	complex	wn_hypernym	bf0da8c0-ca80-4a86-9181-7f1a742fcf74	variability_limited	You can find (a/an) rasp which is used_in_cooking. Used_in_cooking is one of a few possible uses (a/an) rasp usually has. There is only a limited range of possible uses.	green	apple	white	car	You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple usually has. There is only a limited range of possible colors.	You can find (a/an) car which is white. White is one of a few possible colors (a/an) car usually has. There is only a limited range of possible colors.
used_in_cooking	neg	not_certain	rasp	complex	wn_hypernym	426b5650-acad-4415-87fb-6e46cbd89cf7	variability_open	You can find (a/an) rasp which is used_in_cooking. Used_in_cooking is one of many possible uses (a/an) rasp usually has. The range of uses is almost unlimited. 	white	t-shirt	green	pepper	You can find (a/an) t-shirt which is white. White is one of many possible colors (a/an) t-shirt usually has. The range of colors is almost unlimited. 	You can find (a/an) pepper which is green. Green is one of many possible colors (a/an) pepper usually has. The range of colors is almost unlimited. 
used_in_cooking	neg	not_certain	rasp	complex	wn_hypernym	b00ef0aa-b35e-4a2f-a47e-d36925f5a274	creative	I could say (a/an) rasp is used_in_cooking, but I would most certainly not mean it literally.	"dying
alive
toxic"	"computer
idea
thought"	"dying
alive
toxic"	"pet
dog
substance"	"I could say (a/an) computer is dying, but I would most certainly not mean it literally.
I could say (a/an) idea is alive, but I would most certainly not mean it literally.
I could say (a/an) thought is toxic, but I would most certainly not mean it literally."	"I could say (a/an) pet is dying, but I would most certainly not mean it literally.
I could say (a/an) dog is alive, but I would most certainly not mean it literally.
I could say (a/an) substance is toxic, but I would most certainly not mean it literally."
used_in_cooking	neg	not_certain	rasp	complex	wn_hypernym	0a0bb634-8087-447b-b3c6-02c26890cd61	rare	I think (a/an) rasp can be used_in_cooking, but this is rare or uncommon.	black	rose	yellow	rose	I think (a/an) rose can be black, but this is rare or uncommon.	I think (a/an) rose can be yellow, but this is rare or uncommon.
used_in_cooking	neg	not_certain	rasp	complex	wn_hypernym	d9c9dc46-4919-4cdd-be3a-ae652bacfb89	impossible	I think it is impossible for (a/an) rasp to be used_in_cooking.	human	bee	innocent	prisoner	I think it is impossible for (a/an) bee to be human.	I think it is impossible for (a/an) prisoner to be innocent.
used_in_cooking	neg	not_certain	rasp	complex	wn_hypernym	031470f8-22f7-47b7-86f4-5474949bf199	unusual	Usually, (a/an) rasp is not used_in_cooking, but there could be a highly unusual situation in which (a/an) rasp is used_in_cooking.	green	beer	brown	beer	Usually, (a/an) beer is not green, but there could be a highly unusual situation in which (a/an) beer is green.	Usually, (a/an) beer is not brown, but there could be a highly unusual situation in which (a/an) beer is brown.
used_in_cooking	neg	not_certain	comb	complex	wn_hypernym	130e8620-b567-415a-b5c0-cb2e1cdbb4fa	implied_category	I know that (a/an) comb is used_in_cooking as most or all other things similar to (a/an) comb are used_in_cooking. 	alcoholic	merlot	alcoholic	lemonade	I know that (a/an) merlot is alcoholic as most or all other things similar to (a/an) merlot are alcoholic. 	I know that (a/an) lemonade is alcoholic as most or all other things similar to (a/an) lemonade are alcoholic. 
used_in_cooking	neg	not_certain	comb	complex	wn_hypernym	18887ed0-2761-4a97-a966-648da8b94659	typical_of_property	``Comb'' is one of the first things which come to mind when I hear ``used_in_cooking' because (a/an) comb is a typical example of things which are used_in_cooking'. 	Italian	pasta	beautiful	sweater	``Pasta'' is one of the first things which come to mind when I hear ``Italian' because (a/an) pasta is a typical example of things which are Italian'. 	``Sweater'' is one of the first things which come to mind when I hear ``beautiful' because (a/an) sweater is a typical example of things which are beautiful'. 
used_in_cooking	neg	not_certain	comb	complex	wn_hypernym	e125da6d-9bad-415a-a0c1-5fb15fdd0968	affording_activity	I know that being used_in_cooking is necessary for many things (a/an) comb does or is used for. 	sharp	razor	colorful	dress	I know that being sharp is necessary for many things (a/an) razor does or is used for. 	I know that being colorful is necessary for many things (a/an) dress does or is used for. 
used_in_cooking	neg	not_certain	comb	complex	wn_hypernym	98b22e60-e464-46ab-8c6b-4bcc8ea5443c	typical_of_concept	``Used_in_cooking'' is one for the first things which come to mind when I hear ``comb' because used_in_cooking is one of the typical uses of (a/an) comb'.	heavy	rock	green	raspberry	``Heavy'' is one for the first things which come to mind when I hear ``rock' because heavy is one of the typical qualities of (a/an) rock'.	``Green'' is one for the first things which come to mind when I hear ``raspberry' because green is one of the typical colors of (a/an) raspberry'.
used_in_cooking	neg	not_certain	comb	complex	wn_hypernym	75263d98-b414-4bbb-8d91-4afe9fec7218	variability_limited	You can find (a/an) comb which is used_in_cooking. Used_in_cooking is one of a few possible uses (a/an) comb usually has. There is only a limited range of possible uses.	red	pepper	red	t-shirt	You can find (a/an) pepper which is red. Red is one of a few possible colors (a/an) pepper usually has. There is only a limited range of possible colors.	You can find (a/an) t-shirt which is red. Red is one of a few possible colors (a/an) t-shirt usually has. There is only a limited range of possible colors.
used_in_cooking	neg	not_certain	comb	complex	wn_hypernym	70f46321-e6b7-4880-9dd4-b1fdaa9f4536	variability_open	You can find (a/an) comb which is used_in_cooking. Used_in_cooking is one of many possible uses (a/an) comb usually has. The range of uses is almost unlimited. 	purple	flower	orange	carrot	You can find (a/an) flower which is purple. Purple is one of many possible colors (a/an) flower usually has. The range of colors is almost unlimited. 	You can find (a/an) carrot which is orange. Orange is one of many possible colors (a/an) carrot usually has. The range of colors is almost unlimited. 
used_in_cooking	neg	not_certain	comb	complex	wn_hypernym	008b44d4-42d1-4b61-b722-b4fa31e50e70	creative	I could say (a/an) comb is used_in_cooking, but I would most certainly not mean it literally.	"dying
alive
toxic"	"computer
idea
thought"	"dying
alive
toxic"	"pet
dog
substance"	"I could say (a/an) computer is dying, but I would most certainly not mean it literally.
I could say (a/an) idea is alive, but I would most certainly not mean it literally.
I could say (a/an) thought is toxic, but I would most certainly not mean it literally."	"I could say (a/an) pet is dying, but I would most certainly not mean it literally.
I could say (a/an) dog is alive, but I would most certainly not mean it literally.
I could say (a/an) substance is toxic, but I would most certainly not mean it literally."
used_in_cooking	neg	not_certain	comb	complex	wn_hypernym	30d6d812-93e6-4535-a28c-d4a98d55cf23	rare	I think (a/an) comb can be used_in_cooking, but this is rare or uncommon.	black	rose	yellow	rose	I think (a/an) rose can be black, but this is rare or uncommon.	I think (a/an) rose can be yellow, but this is rare or uncommon.
used_in_cooking	neg	not_certain	comb	complex	wn_hypernym	fac23462-6999-4695-b783-0c0f40752da6	impossible	I think it is impossible for (a/an) comb to be used_in_cooking.	intelligent	stone	sick	doctor	I think it is impossible for (a/an) stone to be intelligent.	I think it is impossible for (a/an) doctor to be sick.
used_in_cooking	neg	not_certain	comb	complex	wn_hypernym	30449333-0e51-450b-a5a7-98e6637b33fc	unusual	Usually, (a/an) comb is not used_in_cooking, but there could be a highly unusual situation in which (a/an) comb is used_in_cooking.	blue	pony	sharp	razor	Usually, (a/an) pony is not blue, but there could be a highly unusual situation in which (a/an) pony is blue.	Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.
used_in_cooking	neg	not_certain	mallet	complex	wn_hypernym	c4517013-d887-48d0-a899-faf20b344d8d	implied_category	I know that (a/an) mallet is used_in_cooking as most or all other things similar to (a/an) mallet are used_in_cooking. 	valuable	ruby	valuable	hammer	I know that (a/an) ruby is valuable as most or all other things similar to (a/an) ruby are valuable. 	I know that (a/an) hammer is valuable as most or all other things similar to (a/an) hammer are valuable. 
used_in_cooking	neg	not_certain	mallet	complex	wn_hypernym	ceaa771c-234a-49c0-b13e-a2a68889a2f0	typical_of_property	``Mallet'' is one of the first things which come to mind when I hear ``used_in_cooking' because (a/an) mallet is a typical example of things which are used_in_cooking'. 	famous	movie_star	expensive	mug	``Movie_star'' is one of the first things which come to mind when I hear ``famous' because (a/an) movie_star is a typical example of things which are famous'. 	``Mug'' is one of the first things which come to mind when I hear ``expensive' because (a/an) mug is a typical example of things which are expensive'. 
used_in_cooking	neg	not_certain	mallet	complex	wn_hypernym	89f313c9-869d-42a6-993e-85571fac6a38	affording_activity	I know that being used_in_cooking is necessary for many things (a/an) mallet does or is used for. 	waterproof	raincoat	pink	bikini	I know that being waterproof is necessary for many things (a/an) raincoat does or is used for. 	I know that being pink is necessary for many things (a/an) bikini does or is used for. 
used_in_cooking	neg	not_certain	mallet	complex	wn_hypernym	d18a25e1-fc10-44a0-978b-7a67063ee1fa	typical_of_concept	``Used_in_cooking'' is one for the first things which come to mind when I hear ``mallet' because used_in_cooking is one of the typical uses of (a/an) mallet'.	heavy	rock	green	raspberry	``Heavy'' is one for the first things which come to mind when I hear ``rock' because heavy is one of the typical qualities of (a/an) rock'.	``Green'' is one for the first things which come to mind when I hear ``raspberry' because green is one of the typical colors of (a/an) raspberry'.
used_in_cooking	neg	not_certain	mallet	complex	wn_hypernym	087621bc-f404-4387-8000-c1dc6a443d3f	variability_limited	You can find (a/an) mallet which is used_in_cooking. Used_in_cooking is one of a few possible uses (a/an) mallet usually has. There is only a limited range of possible uses.	green	apple	white	car	You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple usually has. There is only a limited range of possible colors.	You can find (a/an) car which is white. White is one of a few possible colors (a/an) car usually has. There is only a limited range of possible colors.
