property	label	certainty	concept	collection	sources	quid	relation	question	prop_pos	concept_pos	prop_neg	concept_neg	example_pos	example_neg
used_in_cooking	pos	not_certain	sickle	complex	wn_hypernym	df5d4df1-9862-4465-b6ab-b3a0568e35d3	typical_of_property	``Sickle'' is one of the first things which come to mind when I hear ``used_in_cooking' because (a/an) sickle is a typical example of things which are used_in_cooking'. 	busy	bee	cheap	diamond	``Bee'' is one of the first things which come to mind when I hear ``busy' because (a/an) bee is a typical example of things which are busy'. 	``Diamond'' is one of the first things which come to mind when I hear ``cheap' because (a/an) diamond is a typical example of things which are cheap'. 
used_in_cooking	pos	not_certain	sickle	complex	wn_hypernym	e14912f5-b25f-4e7e-8345-6aadd9a8695c	variability_open	You can find (a/an) sickle which is used_in_cooking. Used_in_cooking is one of many possible uses (a/an) sickle usually has. The range of uses is almost unlimited. 	purple	flower	orange	carrot	You can find (a/an) flower which is purple. Purple is one of many possible colors (a/an) flower usually has. The range of colors is almost unlimited. 	You can find (a/an) carrot which is orange. Orange is one of many possible colors (a/an) carrot usually has. The range of colors is almost unlimited. 
used_in_cooking	pos	not_certain	sickle	complex	wn_hypernym	f9be35cb-5f63-4a47-be27-dd2ecebe4ff5	variability_limited	You can find (a/an) sickle which is used_in_cooking. Used_in_cooking is one of a few possible uses (a/an) sickle usually has. There is only a limited range of possible uses.	white	rose	blue	mug	You can find (a/an) rose which is white. White is one of a few possible colors (a/an) rose usually has. There is only a limited range of possible colors.	You can find (a/an) mug which is blue. Blue is one of a few possible colors (a/an) mug usually has. There is only a limited range of possible colors.
used_in_cooking	pos	not_certain	sickle	complex	wn_hypernym	3fde8ed5-ccdd-4262-9468-4bfe19ee7f93	unusual	Usually, (a/an) sickle is not used_in_cooking, but there could be a highly unusual situation in which (a/an) sickle is used_in_cooking.	blue	pony	sharp	razor	Usually, (a/an) pony is not blue, but there could be a highly unusual situation in which (a/an) pony is blue.	Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.
used_in_cooking	pos	not_certain	sickle	complex	wn_hypernym	0b7c6083-ad3b-4a97-80c2-564d95093bc0	impossible	I think it is impossible for (a/an) sickle to be used_in_cooking.	alive	corpse	educational	movie	I think it is impossible for (a/an) corpse to be alive.	I think it is impossible for (a/an) movie to be educational.
used_in_cooking	pos	not_certain	sickle	complex	wn_hypernym	bc2a41d0-0549-46ee-933e-2cf68ba94839	rare	I think (a/an) sickle can be used_in_cooking, but this is rare or uncommon.	purple	snail	green	bell_pepper	I think (a/an) snail can be purple, but this is rare or uncommon.	I think (a/an) bell_pepper can be green, but this is rare or uncommon.
used_in_cooking	pos	not_certain	sickle	"complex
complex
complex"	wn_hypernym	4c59d6db-7d97-44e4-a8fe-f755928b1dc6	creative	I could say (a/an) sickle is used_in_cooking, but I would most certainly not mean it literally.	"dying
alive
toxic"	"computer
idea
thought"	"dying
alive
toxic"	"pet
dog
substance"	"I could say (a/an) computer is dying, but I would most certainly not mean it literally.
I could say (a/an) idea is alive, but I would most certainly not mean it literally.
I could say (a/an) thought is toxic, but I would most certainly not mean it literally."	"I could say (a/an) pet is dying, but I would most certainly not mean it literally.
I could say (a/an) dog is alive, but I would most certainly not mean it literally.
I could say (a/an) substance is toxic, but I would most certainly not mean it literally."
used_in_cooking	pos	not_certain	hatchet	complex	wn_hypernym	af5305d2-f0a7-4950-af74-cb89bce04aa1	implied_category	I know that (a/an) hatchet is used_in_cooking as most or all other things similar to (a/an) hatchet are used_in_cooking. 	valuable	ruby	valuable	hammer	I know that (a/an) ruby is valuable as most or all other things similar to (a/an) ruby are valuable. 	I know that (a/an) hammer is valuable as most or all other things similar to (a/an) hammer are valuable. 
used_in_cooking	pos	not_certain	hatchet	complex	wn_hypernym	54751bb0-6cae-44fd-8eeb-edb3aaddad3a	affording_activity	I know that being used_in_cooking is necessary for many things (a/an) hatchet does or is used for. 	sharp	razor	colorful	dress	I know that being sharp is necessary for many things (a/an) razor does or is used for. 	I know that being colorful is necessary for many things (a/an) dress does or is used for. 
used_in_cooking	pos	not_certain	hatchet	complex	wn_hypernym	307e3520-eb19-495d-b9a1-16eddb42a35b	typical_of_concept	``Used_in_cooking'' is one for the first things which come to mind when I hear ``hatchet' because used_in_cooking is one of the typical uses of (a/an) hatchet'.	spicy	chili_pepper	sweet	spinach	``Spicy'' is one for the first things which come to mind when I hear ``chili_pepper' because spicy is one of the typical tastes of (a/an) chili_pepper'.	``Sweet'' is one for the first things which come to mind when I hear ``spinach' because sweet is one of the typical tastes of (a/an) spinach'.
used_in_cooking	pos	not_certain	hatchet	complex	wn_hypernym	dc3b2684-008c-4b0e-9a11-05ddb4b6eacd	typical_of_property	``Hatchet'' is one of the first things which come to mind when I hear ``used_in_cooking' because (a/an) hatchet is a typical example of things which are used_in_cooking'. 	Italian	pasta	beautiful	sweater	``Pasta'' is one of the first things which come to mind when I hear ``Italian' because (a/an) pasta is a typical example of things which are Italian'. 	``Sweater'' is one of the first things which come to mind when I hear ``beautiful' because (a/an) sweater is a typical example of things which are beautiful'. 
used_in_cooking	pos	not_certain	hatchet	complex	wn_hypernym	52281cb6-9064-4c8b-9b37-f5ee9c2a8d04	variability_open	You can find (a/an) hatchet which is used_in_cooking. Used_in_cooking is one of many possible uses (a/an) hatchet usually has. The range of uses is almost unlimited. 	purple	flower	orange	carrot	You can find (a/an) flower which is purple. Purple is one of many possible colors (a/an) flower usually has. The range of colors is almost unlimited. 	You can find (a/an) carrot which is orange. Orange is one of many possible colors (a/an) carrot usually has. The range of colors is almost unlimited. 
used_in_cooking	pos	not_certain	hatchet	complex	wn_hypernym	e4601ff4-0e0e-4d4b-b79b-4b24eb435f78	variability_limited	You can find (a/an) hatchet which is used_in_cooking. Used_in_cooking is one of a few possible uses (a/an) hatchet usually has. There is only a limited range of possible uses.	red	pepper	red	t-shirt	You can find (a/an) pepper which is red. Red is one of a few possible colors (a/an) pepper usually has. There is only a limited range of possible colors.	You can find (a/an) t-shirt which is red. Red is one of a few possible colors (a/an) t-shirt usually has. There is only a limited range of possible colors.
used_in_cooking	pos	not_certain	hatchet	complex	wn_hypernym	41127de8-3e91-44f6-bc7d-09926c0516cf	unusual	Usually, (a/an) hatchet is not used_in_cooking, but there could be a highly unusual situation in which (a/an) hatchet is used_in_cooking.	green	beer	brown	beer	Usually, (a/an) beer is not green, but there could be a highly unusual situation in which (a/an) beer is green.	Usually, (a/an) beer is not brown, but there could be a highly unusual situation in which (a/an) beer is brown.
used_in_cooking	pos	not_certain	hatchet	complex	wn_hypernym	0301b80d-7122-495f-89d4-98ed67f8d178	impossible	I think it is impossible for (a/an) hatchet to be used_in_cooking.	human	bee	innocent	prisoner	I think it is impossible for (a/an) bee to be human.	I think it is impossible for (a/an) prisoner to be innocent.
used_in_cooking	pos	not_certain	hatchet	complex	wn_hypernym	b2d3e8bd-a6b0-4b66-811a-9b938283330e	rare	I think (a/an) hatchet can be used_in_cooking, but this is rare or uncommon.	white	squirrel	brown	dog	I think (a/an) squirrel can be white, but this is rare or uncommon.	I think (a/an) dog can be brown, but this is rare or uncommon.
used_in_cooking	pos	not_certain	hatchet	"complex
complex
complex"	wn_hypernym	51e38037-7086-49fc-b8fc-e3ec45109d9f	creative	I could say (a/an) hatchet is used_in_cooking, but I would most certainly not mean it literally.	"dying
alive
toxic"	"computer
idea
thought"	"dying
alive
toxic"	"pet
dog
substance"	"I could say (a/an) computer is dying, but I would most certainly not mean it literally.
I could say (a/an) idea is alive, but I would most certainly not mean it literally.
I could say (a/an) thought is toxic, but I would most certainly not mean it literally."	"I could say (a/an) pet is dying, but I would most certainly not mean it literally.
I could say (a/an) dog is alive, but I would most certainly not mean it literally.
I could say (a/an) substance is toxic, but I would most certainly not mean it literally."
used_in_cooking	pos	not_certain	oven	complex	cslb	6b515e1a-b060-41ac-9fa2-a977d9cdfda8	implied_category	I know that (a/an) oven is used_in_cooking as most or all other things similar to (a/an) oven are used_in_cooking. 	healthy	orange	heavy	strawberry	I know that (a/an) orange is healthy as most or all other things similar to (a/an) orange are healthy. 	I know that (a/an) strawberry is heavy as most or all other things similar to (a/an) strawberry are heavy. 
used_in_cooking	pos	not_certain	oven	complex	cslb	5462ee3a-b608-4494-aaf8-e5cd06042cf8	affording_activity	I know that being used_in_cooking is necessary for many things (a/an) oven does or is used for. 	pointy	needle	white	t-shirt	I know that being pointy is necessary for many things (a/an) needle does or is used for. 	I know that being white is necessary for many things (a/an) t-shirt does or is used for. 
used_in_cooking	pos	not_certain	oven	complex	cslb	1b8d0051-fe34-40d2-801a-0b2fc7753299	typical_of_concept	``Used_in_cooking'' is one for the first things which come to mind when I hear ``oven' because used_in_cooking is one of the typical uses of (a/an) oven'.	spicy	chili_pepper	sweet	spinach	``Spicy'' is one for the first things which come to mind when I hear ``chili_pepper' because spicy is one of the typical tastes of (a/an) chili_pepper'.	``Sweet'' is one for the first things which come to mind when I hear ``spinach' because sweet is one of the typical tastes of (a/an) spinach'.
used_in_cooking	pos	not_certain	oven	complex	cslb	25bbfe5f-4f3f-4171-9411-8901f24ac01b	typical_of_property	``Oven'' is one of the first things which come to mind when I hear ``used_in_cooking' because (a/an) oven is a typical example of things which are used_in_cooking'. 	famous	movie_star	expensive	mug	``Movie_star'' is one of the first things which come to mind when I hear ``famous' because (a/an) movie_star is a typical example of things which are famous'. 	``Mug'' is one of the first things which come to mind when I hear ``expensive' because (a/an) mug is a typical example of things which are expensive'. 
used_in_cooking	pos	not_certain	oven	complex	cslb	588cd912-a974-41ee-b24a-d364c7af3e71	variability_open	You can find (a/an) oven which is used_in_cooking. Used_in_cooking is one of many possible uses (a/an) oven usually has. The range of uses is almost unlimited. 	purple	flower	orange	carrot	You can find (a/an) flower which is purple. Purple is one of many possible colors (a/an) flower usually has. The range of colors is almost unlimited. 	You can find (a/an) carrot which is orange. Orange is one of many possible colors (a/an) carrot usually has. The range of colors is almost unlimited. 
